id,key,value,type 
237054670,building,apartments,regular
237054670,name,Building 23,regular
237054671,building,apartments,regular
237054671,name,Building 25,regular
237054672,building,apartments,regular
237054672,name,Building 26,regular
237054673,building,apartments,regular
237054673,name,Building 22,regular
237054674,building,apartments,regular
237054674,name,Building 21,regular
237054675,building,apartments,regular
237054675,name,Building 20,regular
237054676,building,apartments,regular
237054676,name,Building 19,regular
237054677,building,apartments,regular
237054677,name,Building 18,regular
237054678,building,apartments,regular
237054678,name,Building 16,regular
237054679,building,apartments,regular
237054679,name,Building 15,regular
237054680,building,apartments,regular
237054680,name,Building 13,regular
237054681,building,apartments,regular
237054681,name,Building 11,regular
237054682,building,apartments,regular
237054682,name,Building 10,regular
237054683,building,apartments,regular
237054683,name,Building 9,regular
237054684,building,apartments,regular
237054684,name,Building 8,regular
237054685,building,apartments,regular
237054685,name,Building 7,regular
237054686,building,apartments,regular
237054686,name,Building 6,regular
237054687,building,apartments,regular
237054687,name,Building 5,regular
237054688,building,apartments,regular
237054688,name,Building 4,regular
237054689,building,apartments,regular
237054689,name,Building 3,regular
237054690,building,apartments,regular
237054690,name,Building 2,regular
237054691,building,apartments,regular
237054691,name,Building 1,regular
237054692,building,apartments,regular
237054692,name,Building 27,regular
237054693,building,apartments,regular
237054693,name,Building 24,regular
237054694,building,apartments,regular
237054694,name,Building 17,regular
237054695,building,apartments,regular
237054695,name,Building 14,regular
237054696,building,apartments,regular
237054696,name,Building 12,regular
237055694,area,yes,regular
237055694,building,yes,regular
237055694,leisure,social_clu,regular
237055694,name,Club House,regular
237059279,city,Mountain View,addr
237059279,country,US,addr
237059279,housenumber,500,addr
237059279,state,CA,addr
237059279,street,West Middlefield Road,addr
237059279,landuse,residential,regular
237059279,name,Willow Park,regular
237393688,highway,unclassified,regular
237393688,name,Zook Road,regular
237393689,highway,residential,regular
237393689,name,Severyns Avenue,regular
237393690,highway,residential,regular
237393691,highway,footway,regular
237393822,highway,residential,regular
237393823,highway,residential,regular
237979263,foot,private,regular
237979263,highway,unclassified,regular
237979263,motor_vehicle,private,regular
237979263,oneway,yes,regular
237979263,surface,paved,regular
238196702,bicycle,yes,regular
238196702,foot,yes,regular
238196702,highway,footway,regular
238257487,highway,service,regular
238257487,oneway,yes,regular
238257487,service,parking_aisle,regular
238257488,highway,service,regular
238257488,oneway,yes,regular
238257488,service,parking_aisle,regular
238257489,highway,service,regular
238257489,oneway,yes,regular
238257489,service,parking_aisle,regular
238257490,highway,service,regular
238257490,service,driveway,regular
238257491,highway,service,regular
238257491,service,parking_aisle,regular
238269764,right,lane,cycleway
238269764,highway,trunk,regular
238269764,lanes,2,regular
238269764,maxspeed,50 mph,regular
238269764,name,Central Expressway,regular
238269764,oneway,yes,regular
238269764,ref,G6,regular
238269764,sidewalk,no,regular
238269765,right,lane,cycleway
238269765,highway,trunk,regular
238269765,lanes,2,regular
238269765,maxspeed,45 mph,regular
238269765,name,Central Expressway,regular
238269765,oneway,yes,regular
238269765,ref,G6,regular
238269765,sidewalk,no,regular
238700132,highway,service,regular
238700132,service,driveway,regular
238700133,barrier,wall,regular
238700134,building,yes,regular
238700135,housenumber,639,addr
238700135,street,South Bernardo Avenue,addr
238700135,building,yes,regular
238700135,designation,Safeway 1196,regular
238700135,name,Safeway 1196,regular
238700135,opening_hours,24/7,regular
238700135,shop,supermarket,regular
238700135,website,http://local.safeway.com/ca/sunnyvale-1196.html,regular
239325516,bicycle,yes,regular
239325516,both,no,cycleway
239325516,foot,yes,regular
239325516,highway,unclassified,regular
239325516,maxspeed,25 mph,regular
239325516,type,sign,maxspeed
239325516,name,North Drive,regular
239325516,oneway,yes,regular
239325516,surface,paved,regular
239325516,cfcc,A41,tiger
239325516,county,"Santa Clara, CA",tiger
239325516,name_base,Eunice:North,tiger
239325516,name_type,Ave:Dr,tiger
239325517,bicycle,yes,regular
239325517,both,no,cycleway
239325517,foot,yes,regular
239325517,highway,unclassified,regular
239325517,maxspeed,25 mph,regular
239325517,type,sign,maxspeed
239325517,name,North Drive,regular
239325517,surface,paved,regular
239325517,cfcc,A41,tiger
239325517,county,"Santa Clara, CA",tiger
239325517,name_base,Eunice:North,tiger
239325517,name_type,Ave:Dr,tiger
239326193,HFCS,Minor Arterial,regular
239326193,cycleway,lane,regular
239326193,highway,secondary,regular
239326193,name,Grant Road,regular
239326193,oneway,yes,regular
239333007,HFCS,Minor Arterial,regular
239333007,cycleway,lane,regular
239333007,highway,secondary,regular
239333007,lit,yes,regular
239333007,maxspeed,35 mph,regular
239333007,name,North Rengstorff Avenue,regular
239333007,oneway,yes,regular
239333007,sidewalk,right,regular
239333007,maxspeed,sign,source
239333007,surface,asphalt,regular
239333007,cfcc,A63,tiger
239333007,county,"Santa Clara, CA",tiger
239333007,name_base,Rengstorff,tiger
239333007,name_direction_prefix,N,tiger
239333007,name_type,Ave,tiger
239333011,HFCS,Minor Arterial,regular
239333011,cycleway,lane,regular
239333011,highway,secondary,regular
239333011,maxspeed,35 mph,regular
239333011,name,North Rengstorff Avenue,regular
239333011,oneway,yes,regular
239333011,maxspeed,sign,source
239333011,surface,asphalt,regular
239333011,cfcc,A63,tiger
239333011,county,"Santa Clara, CA",tiger
239333011,name_base,Rengstorff,tiger
239333011,name_direction_prefix,N,tiger
239333011,name_type,Ave,tiger
239333012,cycleway,lane,regular
239333012,highway,secondary,regular
239333012,lanes,3,regular
239333012,maxspeed,35 mph,regular
239333012,name,South Rengstorff Avenue,regular
239333012,oneway,yes,regular
239333012,maxspeed,sign,source
239333012,surface,asphalt,regular
239333012,cfcc,A41,tiger
239333012,county,"Santa Clara, CA",tiger
239333012,name_base,Rengstorff,tiger
239333012,name_direction_prefix,S,tiger
239333012,name_type,Ave,tiger
239333012,lanes,left||,turn
239333013,HFCS,Minor Arterial,regular
239333013,cycleway,lane,regular
239333013,highway,secondary,regular
239333013,lit,yes,regular
239333013,maxspeed,35 mph,regular
239333013,name,South Rengstorff Avenue,regular
239333013,oneway,yes,regular
239333013,sidewalk,right,regular
239333013,maxspeed,sign,source
239333013,surface,asphalt,regular
239333013,cfcc,A41,tiger
239333013,county,"Santa Clara, CA",tiger
239333013,name_base,Rengstorff,tiger
239333013,name_direction_prefix,S,tiger
239333013,name_type,Ave,tiger
239524771,access,private,regular
239524771,highway,residential,regular
239524771,name,Fuller Terrace,regular
239524771,source,field survey,regular
239524771,surface,paved,regular
239524772,access,private,regular
239524772,highway,residential,regular
239524772,name,Fuller Terrace,regular
239524772,source,field survey,regular
239524772,surface,paved,regular
239524774,access,private,regular
239524774,highway,residential,regular
239524774,name,Fuller Terrace,regular
239524774,source,field survey,regular
239524774,surface,paved,regular
239880771,landuse,residential,regular
239883836,landuse,residential,regular
239886848,building,yes,regular
239886848,name,Jiffy Lube,regular
239886848,shop,car_repair,regular
239886853,building,yes,regular
239886854,building,yes,regular
239886855,building,yes,regular
239886856,building,yes,regular
239886857,building,yes,regular
239886858,building,yes,regular
239886859,building,yes,regular
239886860,building,yes,regular
239886861,building,yes,regular
239886862,building,yes,regular
239886863,building,yes,regular
239886864,building,yes,regular
239886864,name,Americas Best Value Inn Mountain View,regular
239886864,tourism,motel,regular
239886865,building,yes,regular
239886866,building,yes,regular
239886866,name,Budget Motel,regular
239886866,tourism,motel,regular
239886868,building,yes,regular
239886869,building,yes,regular
239886870,building,yes,regular
239886871,building,yes,regular
239886872,building,yes,regular
239886873,building,yes,regular
239886874,building,yes,regular
239886875,building,yes,regular
239886876,building,yes,regular
239886877,building,yes,regular
240533000,HFCS,Minor Arterial,regular
240533000,highway,tertiary,regular
240533000,lanes,2,regular
240533000,maxspeed,30 mph,regular
240533000,name,Castro Street,regular
240533000,oneway,yes,regular
240533000,sidewalk,right,regular
240533000,surface,paved,regular
240533001,highway,residential,regular
240533001,name,Marilyn Drive,regular
240533001,oneway,yes,regular
240533001,cfcc,A41,tiger
240533001,county,"Santa Clara, CA",tiger
240533001,name_base,Marilyn,tiger
240533001,name_type,Dr,tiger
240533002,highway,residential,regular
240533002,lanes,2,regular
240533002,name,Marilyn Drive,regular
240533002,surface,paved,regular
240533002,cfcc,A41,tiger
240533002,county,"Santa Clara, CA",tiger
240533002,name_base,Marilyn,tiger
240533002,name_type,Dr,tiger
240545863,amenity,fuel,regular
240545863,building,roof,regular
240545863,layer,1,regular
240545863,name,Chevron,regular
240545864,amenity,fuel,regular
240545864,building,roof,regular
240545864,layer,1,regular
240545864,name,Valero,regular
240545865,amenity,car_wash,regular
240545865,building,roof,regular
240545865,layer,1,regular
240545866,building,commercial,regular
240545866,name,TLC Practices,regular
240545867,building,yes,regular
240545868,city,Mountain View,addr
240545868,housenumber,50,addr
240545868,postcode,94040,addr
240545868,state,CA,addr
240545868,street,Oak Lane,addr
240545868,building,yes,regular
240545868,levels,2,building
240545868,name,Bay Sleep Clinic,regular
240545869,housenumber,57,addr
240545869,street,West El Camino Real,addr
240545869,building,yes,regular
240545869,name,Virtuous Real Estate,regular
240545869,office,estate_agent,regular
240545870,housenumber,45,addr
240545870,street,West El Camino Real,addr
240545870,building,roof,regular
240545870,levels,1,building
240545871,housenumber,59,addr
240545871,street,West El Camino Real,addr
240545871,building,yes,regular
240545871,name,Valero,regular
240545871,shop,convenience,regular
240545872,highway,service,regular
240545873,highway,service,regular
240545874,highway,service,regular
240545875,highway,service,regular
240545876,highway,service,regular
240545876,service,parking_aisle,regular
240545877,highway,service,regular
240545879,highway,service,regular
240545879,oneway,yes,regular
240545880,highway,service,regular
240545880,oneway,yes,regular
240545881,highway,service,regular
240545882,highway,service,regular
240545882,oneway,yes,regular
240545883,highway,service,regular
240545883,oneway,yes,regular
240545884,highway,service,regular
240545884,oneway,yes,regular
240545885,highway,service,regular
240545886,highway,service,regular
240545887,highway,service,regular
240545887,oneway,yes,regular
240546645,highway,residential,regular
240546645,name,Oak Lane,regular
240546645,cfcc,A41,tiger
240546645,county,"Santa Clara, CA",tiger
240546645,name_base,Oak,tiger
240546645,name_type,Ln,tiger
240546646,highway,residential,regular
240546646,name,Oak Lane,regular
240546646,oneway,yes,regular
240546646,cfcc,A41,tiger
240546646,county,"Santa Clara, CA",tiger
240546646,name_base,Oak,tiger
240546646,name_type,Ln,tiger
240576419,cycleway,lane,regular
240576419,highway,secondary,regular
240576419,lanes,3,regular
240576419,backward,1,lanes
240576419,forward,2,lanes
240576419,maxspeed,35 mph,regular
240576419,name,West Evelyn Avenue,regular
240576419,maxspeed,sign,source
240576419,surface,asphalt,regular
240576419,county,"Santa Clara, CA",tiger
240576419,lanes:backward,left;through,turn
240577403,cycleway,lane,regular
240577403,highway,secondary,regular
240577403,lanes,2,regular
240577403,maxspeed,30 mph,regular
240577403,name,West Evelyn Avenue,regular
240577403,sidewalk,both,regular
240577403,county,"Santa Clara, CA",tiger
240577405,cycleway,lane,regular
240577405,highway,secondary,regular
240577405,lanes,2,regular
240577405,maxspeed,30 mph,regular
240577405,name,West Evelyn Avenue,regular
240577405,sidewalk,both,regular
240577405,county,"Santa Clara, CA",tiger
240890077,highway,residential,regular
240890077,name,Winfield Drive,regular
240890077,source,gpx;survey,regular
240890454,highway,unclassified,regular
240890454,name,Saint Giles Lane,regular
240890454,oneway,yes,regular
240890454,cfcc,A41,tiger
240890454,county,"Santa Clara, CA",tiger
240890454,name_base,St Giles,tiger
240890454,name_type,Ln,tiger
240890455,highway,unclassified,regular
240890455,name,Saint Giles Lane,regular
240890455,cfcc,A41,tiger
240890455,county,"Santa Clara, CA",tiger
240890455,name_base,St Giles,tiger
240890455,name_type,Ln,tiger
240890456,highway,residential,regular
240890456,name,Saint Giles Lane,regular
240890456,oneway,yes,regular
240890456,cfcc,A41,tiger
240890456,county,"Santa Clara, CA",tiger
240890456,name_base,St Giles,tiger
240890456,name_type,Ln,tiger
240890457,highway,residential,regular
240890457,name,Saint Giles Lane,regular
240890457,oneway,yes,regular
240890457,cfcc,A41,tiger
240890457,county,"Santa Clara, CA",tiger
240890457,name_base,St Giles,tiger
240890457,name_type,Ln,tiger
241151266,city,Mountain View,addr
241151266,housename,1033 Crestview,addr
241151266,housenumber,1033,addr
241151266,postcode,94040,addr
241151266,street,Crestview Drive,addr
241151266,building,yes,regular
241151266,levels,3,building
241151266,name,1033 Crestview,regular
241151267,city,Mountain View,addr
241151267,housename,1031 Crestview,addr
241151267,housenumber,1031,addr
241151267,postcode,94040,addr
241151267,street,Crestview Drive,addr
241151267,building,yes,regular
241151267,levels,3,building
241151267,name,1031 Crestview,regular
241188212,aeroway,taxiway,regular
241188212,ref,D,regular
241188213,aeroway,taxiway,regular
241188213,name,West Parallel,regular
241188214,aeroway,taxiway,regular
241188214,ref,E,regular
241188215,aeroway,taxiway,regular
241188215,name,East Parallel,regular
241703845,highway,service,regular
241703845,name,Aberdeen Lane,regular
241703845,name,OSM US TIGER 2012 ROADS OVERLAY,source
241703846,highway,service,regular
241703846,name,Astor Court,regular
241703846,name,OSM US TIGER 2012 ROADS OVERLAY,source
241703846,surface,asphalt,regular
241703847,highway,service,regular
241703847,name,Avery Drive,regular
241703847,name,OSM US TIGER 2012 ROADS OVERLAY,source
241703848,access,private,regular
241703848,highway,service,regular
241703848,name,Bryn Mawr Court,regular
241703848,oneway,yes,regular
241703848,name,OSM US TIGER 2012 ROADS OVERLAY,source
241703848,oneway,Bing,source
241703848,surface,asphalt,regular
241703849,highway,service,regular
241703849,name,Cambridge Drive,regular
241703849,name,OSM US TIGER 2012 ROADS OVERLAY,source
241703850,highway,service,regular
241703850,name,Cottage Court,regular
241703850,name,OSM US TIGER 2012 ROADS OVERLAY,source
241703850,surface,asphalt,regular
241703851,highway,service,regular
241703851,name,Donovan Way,regular
241703851,name,OSM US TIGER 2012 ROADS OVERLAY,source
241703852,highway,service,regular
241703852,name,Newbury Drive,regular
241703852,name,OSM US TIGER 2012 ROADS OVERLAY,source
241703853,highway,service,regular
241703853,name,Newman Place,regular
241703853,name,OSM US TIGER 2012 ROADS OVERLAY,source
241703854,highway,service,regular
241703854,name,Newman Place,regular
241703854,name,OSM US TIGER 2012 ROADS OVERLAY,source
241703855,access,private,regular
241703855,highway,service,regular
241703855,cfcc,A74,tiger
241703855,county,"Santa Clara, CA",tiger
241703855,name_base,Newman,tiger
241703855,name_type,Pl,tiger
241703855,reviewed,no,tiger
241703856,access,private,regular
241703856,highway,residential,regular
241703856,name,Saint Emilion Way,regular
241703856,cfcc,A74,tiger
241703856,county,"Santa Clara, CA",tiger
241703856,name_base,St Emilion,tiger
241703856,name_type,Way,tiger
241703856,reviewed,no,tiger
241704907,highway,service,regular
241704907,name,OSM US TIGER 2012 ROADS OVERLAY,source
241704908,highway,service,regular
241704908,name,Hamwood Terrace,regular
241704908,name,OSM US TIGER 2012 ROADS OVERLAY,source
241704909,highway,service,regular
241704909,name,Hamwood Terrace,regular
241704909,name,OSM US TIGER 2012 ROADS OVERLAY,source
241704910,highway,service,regular
241704910,name,Pepperwood Court,regular
241704910,name,OSM US TIGER 2012 ROADS OVERLAY,source
241704911,highway,service,regular
241704911,name,Rathmore Lane,regular
241704911,name,OSM US TIGER 2012 ROADS OVERLAY,source
241704912,highway,service,regular
241704912,name,Wiley Terrace,regular
241704912,name,OSM US TIGER 2012 ROADS OVERLAY,source
241704913,highway,service,regular
241704913,name,Wiley Terrace,regular
241704913,name,OSM US TIGER 2012 ROADS OVERLAY,source
241718355,highway,service,regular
241718355,name,Bel Air Court,regular
241718355,name,OSM US TIGER 2012 ROADS OVERLAY,source
241718356,highway,service,regular
241718356,name,Campbell Drive,regular
241718356,name,OSM US TIGER 2012 ROADS OVERLAY,source
241718357,highway,service,regular
241718357,name,Chetwood Drive,regular
241718357,name,OSM US TIGER 2012 ROADS OVERLAY,source
241718358,highway,service,regular
241718358,name,Cottonwood Court,regular
241718358,name,OSM US TIGER 2012 ROADS OVERLAY,source
241718359,highway,service,regular
241718359,name,Stockwell Drive,regular
241718359,name,OSM US TIGER 2012 ROADS OVERLAY,source
241718360,highway,service,regular
241718360,name,Whisman Station Drive,regular
241718360,name,OSM US TIGER 2012 ROADS OVERLAY,source
241718945,highway,service,regular
241718945,name,Plum Court,regular
241718945,name,OSM US TIGER 2012 ROADS OVERLAY,source
241719500,highway,service,regular
241719500,name,Empire Court,regular
241719500,name,OSM US TIGER 2012 ROADS OVERLAY,source
241719501,highway,service,regular
241719501,name,Glenmead Court,regular
241719501,name,OSM US TIGER 2012 ROADS OVERLAY,source
241719502,highway,service,regular
241719502,name,Paragon Court,regular
241719502,name,OSM US TIGER 2012 ROADS OVERLAY,source
241719503,highway,service,regular
241719503,name,Royal Oak Court,regular
241719503,name,OSM US TIGER 2012 ROADS OVERLAY,source
241719504,highway,service,regular
241719504,name,Sheffield Court,regular
241719504,name,OSM US TIGER 2012 ROADS OVERLAY,source
241719505,highway,service,regular
241719505,name,Towne Circle,regular
241719505,name,OSM US TIGER 2012 ROADS OVERLAY,source
241719506,highway,service,regular
241719506,name,Towne Circle,regular
241719506,name,OSM US TIGER 2012 ROADS OVERLAY,source
241719507,highway,service,regular
241719507,name,Wellington Court,regular
241719507,name,OSM US TIGER 2012 ROADS OVERLAY,source
241719936,access,private,regular
241719936,highway,service,regular
241719936,name,Jennifer Court,regular
241719936,name,OSM US TIGER 2012 ROADS OVERLAY,source
241719937,highway,residential,regular
241719937,lit,yes,regular
241719937,name,Sierra Vista Court,regular
241719937,name,OSM US TIGER 2012 ROADS OVERLAY,source
241719937,surface,asphalt,regular
242210019,highway,service,regular
242210019,service,driveway,regular
242298339,bicycle,yes,regular
242298339,cycleway,lane,regular
242298339,highway,tertiary,regular
242298339,name,Almond Avenue,regular
242298339,cfcc,A41,tiger
242298339,county,"Santa Clara, CA",tiger
242298339,name_base,Almond,tiger
242298339,name_type,Ave,tiger
242375086,highway,residential,regular
242375086,name,Young Court,regular
242375086,name,OSM US TIGER 2012 ROADS OVERLAY,source
242409899,highway,unclassified,regular
243075584,housenumber,101,addr
243075584,street,East El Camino Real,addr
243075584,amenity,fuel,regular
243075584,building,yes,regular
243075584,name,Alliance Gasoline,regular
243075586,building,roof,regular
243075588,building,roof,regular
243075589,highway,service,regular
243075591,highway,service,regular
243075593,highway,service,regular
243075595,highway,service,regular
243075596,highway,service,regular
243075596,service,parking_aisle,regular
243075598,highway,service,regular
243101229,access,private,regular
243101229,highway,service,regular
243101229,name,Flores,regular
243101229,cfcc,A74,tiger
243101229,county,"Santa Clara, CA",tiger
243101229,name_base,Flores,tiger
243101230,access,private,regular
243101230,highway,service,regular
243101230,name,La Paz,regular
243101230,cfcc,A74,tiger
243101230,county,"Santa Clara, CA",tiger
243101230,name_base,La Paz,tiger
243101231,access,private,regular
243101231,highway,service,regular
243101231,name,Villa,regular
243101231,cfcc,A74,tiger
243101231,county,"Santa Clara, CA",tiger
243101231,name_base,Villa,tiger
243101232,highway,service,regular
243101232,service,driveway,regular
243101232,source,bing,regular
243101234,highway,service,regular
243101234,service,parking_aisle,regular
243101234,source,bing,regular
243101235,access,private,regular
243101235,highway,service,regular
243101235,source,bing,regular
243101237,access,private,regular
243101237,highway,service,regular
243101237,source,bing,regular
243101238,highway,service,regular
243101238,service,parking_aisle,regular
243101238,source,bing,regular
243101239,access,private,regular
243101239,highway,service,regular
243101239,service,parking_aisle,regular
243101239,source,bing,regular
243101240,highway,service,regular
243101240,service,parking_aisle,regular
243101240,source,bing,regular
243101241,highway,service,regular
243101241,service,parking_aisle,regular
243101241,source,bing,regular
243726639,access,private,regular
243726639,highway,service,regular
243726639,name,Central Park,regular
243726640,access,private,regular
243726640,highway,service,regular
243726640,name,Central Park,regular
243726641,access,private,regular
243726641,highway,service,regular
243726641,name,Central Park,regular
243726642,access,private,regular
243726642,highway,service,regular
243726642,name,Central Park,regular
243740703,highway,footway,regular
244107342,right,lane,cycleway
244107342,highway,trunk,regular
244107342,lanes,3,regular
244107342,maxspeed,45 mph,regular
244107342,name,Central Expressway,regular
244107342,oneway,yes,regular
244107342,ref,G6,regular
244107342,sidewalk,no,regular
244107751,highway,secondary,regular
244107751,lanes,2,regular
244107751,name,Whisman Station Drive,regular
244107751,name_1,Kittyhawk Way,regular
244107751,oneway,yes,regular
244107751,sidewalk,no,regular
244294798,hgv,designated,regular
244294798,national_network,terminal_access,hgv
244294798,highway,primary,regular
244294798,lanes,3,regular
244294798,maxspeed,35 mph,regular
244294798,name,East El Camino Real,regular
244294798,old_ref,US 101,regular
244294798,oneway,yes,regular
244294798,ref,CA 82,regular
244294798,hgv:national_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,source
244294798,maxspeed,sign,source
244294798,surface,asphalt,regular
244294799,hgv,designated,regular
244294799,national_network,terminal_access,hgv
244294799,highway,primary,regular
244294799,lanes,3,regular
244294799,maxspeed,40 mph,regular
244294799,name,East El Camino Real,regular
244294799,old_ref,US 101,regular
244294799,oneway,yes,regular
244294799,ref,CA 82,regular
244294799,hgv:national_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,source
244294799,maxspeed,sign,source
244294799,surface,asphalt,regular
244480642,leisure,pitch,regular
244480642,sport,tennis,regular
244480643,leisure,pitch,regular
244480643,sport,tennis,regular
244480644,leisure,pitch,regular
244480644,sport,tennis,regular
244480645,building,yes,regular
244480646,building,yes,regular
244480647,building,yes,regular
244480648,building,yes,regular
244480649,building,yes,regular
244480650,building,yes,regular
244480651,building,yes,regular
244480652,building,yes,regular
244480653,building,yes,regular
244480654,building,yes,regular
244480655,building,yes,regular
244480656,building,yes,regular
244863660,leisure,pitch,regular
244863660,sport,tennis,regular
244863661,leisure,pitch,regular
244863661,sport,tennis,regular
244863662,leisure,pitch,regular
244863662,sport,tennis,regular
244879679,leisure,pitch,regular
244879679,sport,baseball,regular
244879680,leisure,pitch,regular
244879680,sport,soccer,regular
246264276,est_width,1.5,regular
246264276,highway,footway,regular
246264276,lit,no,regular
246264276,surface,concrete:plates,regular
246264277,highway,residential,regular
246264277,name,Ortega Avenue,regular
246264277,oneway,yes,regular
246264277,cfcc,A41,tiger
246264277,county,"Santa Clara, CA",tiger
247191803,highway,footway,regular
248390174,bicycle,no,regular
248390174,destination,Middlefield Road;Central Expressway;Ferguson Drive,regular
248390174,highway,motorway_link,regular
248390174,junction,spui,regular
248390174,lanes,3,regular
248390174,oneway,yes,regular
248390174,lanes,through|through|right,turn
248390178,bicycle,no,regular
248390178,destination,Evelyn Avenue;Train Station;Downtown Mountain View,regular
248390178,highway,motorway_link,regular
248390178,lanes,1,regular
248390178,oneway,yes,regular
248390178,lanes,through,turn
248487802,city,Sunnyvale,addr
248487802,country,US,addr
248487802,housenumber,1198,addr
248487802,street,West El Camino Real,addr
248487802,amenity,fuel,regular
248487802,building,roof,regular
248487802,layer,1,regular
248487802,name,Alliance,regular
248487802,source,bing;survey,regular
248487803,building,yes,regular
248487803,source,bing;survey,regular
248487804,building,yes,regular
248487804,source,bing,regular
248487806,highway,service,regular
248487806,service,driveway,regular
248487806,source,bing,regular
248487808,highway,service,regular
248487808,service,driveway,regular
248487808,source,bing,regular
248487809,highway,service,regular
248487809,oneway,yes,regular
248487809,service,driveway,regular
248487809,source,bing;survey,regular
248487809,surface,asphalt,regular
248487811,highway,service,regular
248487811,service,driveway,regular
248487811,source,bing,regular
248487813,highway,service,regular
248487813,oneway,yes,regular
248487813,service,driveway,regular
248487813,source,bing;survey,regular
248487813,surface,asphalt,regular
248487814,amenity,fuel,regular
248487814,building,roof,regular
248487814,layer,1,regular
248487814,name,valero,regular
248487814,source,bing;survey,regular
248723497,golf,green,regular
248723497,landuse,grass,regular
248723497,leisure,pitch,regular
248723497,sport,golf,regular
248727734,golf,bunker,regular
248727734,natural,sand,regular
248727735,golf,bunker,regular
248727735,natural,sand,regular
248727736,golf,bunker,regular
248727736,natural,sand,regular
248727738,golf,bunker,regular
248727738,natural,sand,regular
248727739,golf,fairway,regular
248727739,landuse,grass,regular
248727739,name,6th Hole,regular
248727739,sport,golf,regular
248880774,golf,fairway,regular
248880774,landuse,grass,regular
248880774,name,7th Hole,regular
248880774,sport,golf,regular
248880776,golf,green,regular
248880776,landuse,grass,regular
248880776,leisure,pitch,regular
248880776,sport,golf,regular
248880777,golf,bunker,regular
248880777,natural,sand,regular
248880779,golf,bunker,regular
248880779,natural,sand,regular
248880781,golf,bunker,regular
248880781,natural,sand,regular
248880783,golf,bunker,regular
248880783,natural,sand,regular
248880785,golf,bunker,regular
248880785,natural,sand,regular
248880787,golf,bunker,regular
248880787,natural,sand,regular
248880789,golf,bunker,regular
248880789,natural,sand,regular
248880791,golf,bunker,regular
248880791,natural,sand,regular
248880794,golf,green,regular
248880794,landuse,grass,regular
248880794,leisure,pitch,regular
248880794,sport,golf,regular
248880796,golf,bunker,regular
248880796,natural,sand,regular
248880799,golf,bunker,regular
248880799,natural,sand,regular
248880802,golf,bunker,regular
248880802,natural,sand,regular
248880803,golf,fairway,regular
248880803,landuse,grass,regular
248880803,name,2nd Hole,regular
248880808,golf,green,regular
248880808,landuse,grass,regular
248880808,leisure,pitch,regular
248880808,sport,golf,regular
248880810,golf,bunker,regular
248880810,natural,sand,regular
248880812,golf,bunker,regular
248880812,natural,sand,regular
248880814,golf,bunker,regular
248880814,natural,sand,regular
248880817,golf,fairway,regular
248880817,landuse,grass,regular
248880817,name,3rd Hole,regular
248880819,golf,green,regular
248880819,landuse,grass,regular
248880819,leisure,pitch,regular
248880819,sport,golf,regular
248880821,golf,bunker,regular
248880821,natural,sand,regular
248880824,golf,bunker,regular
248880824,natural,sand,regular
248880826,golf,bunker,regular
248880826,natural,sand,regular
248880828,golf,fairway,regular
248880828,landuse,grass,regular
248880828,name,5th Hole,regular
248880832,golf,green,regular
248880832,landuse,grass,regular
248880832,leisure,pitch,regular
248880832,sport,golf,regular
248880834,golf,bunker,regular
248880834,natural,sand,regular
248880841,golf,bunker,regular
248880841,natural,sand,regular
248880844,golf,bunker,regular
248880844,natural,sand,regular
248880846,golf,fairway,regular
248880846,landuse,grass,regular
248880846,name,8th Hole,regular
248880849,golf,green,regular
248880849,landuse,grass,regular
248880849,leisure,pitch,regular
248880849,sport,golf,regular
248880851,golf,bunker,regular
248880851,natural,sand,regular
248880853,golf,bunker,regular
248880853,natural,sand,regular
248880855,golf,bunker,regular
248880855,natural,sand,regular
248880859,golf,bunker,regular
248880859,natural,sand,regular
249459672,golf,green,regular
249459672,landuse,grass,regular
249459672,leisure,pitch,regular
249459672,sport,golf,regular
249459673,golf,bunker,regular
249459673,natural,sand,regular
249459674,golf,green,regular
249459674,landuse,grass,regular
249459674,leisure,pitch,regular
249459674,sport,golf,regular
249459676,golf,bunker,regular
249459676,natural,sand,regular
249459677,golf,bunker,regular
249459677,natural,sand,regular
249459678,golf,bunker,regular
249459678,natural,sand,regular
249460016,golf,green,regular
249460016,landuse,grass,regular
249460016,leisure,pitch,regular
249460016,sport,golf,regular
249460017,golf,green,regular
249460017,landuse,grass,regular
249460017,leisure,pitch,regular
249460017,sport,golf,regular
249588763,building,apartments,regular
249588764,building,apartments,regular
249588765,building,apartments,regular
249588766,building,apartments,regular
249588767,leisure,swimming_pool,regular
249588768,building,apartments,regular
249588769,building,apartments,regular
249588770,building,apartments,regular
249588771,highway,service,regular
249588771,service,parking_aisle,regular
249588772,highway,service,regular
249588772,service,driveway,regular
249588773,highway,service,regular
249588773,service,driveway,regular
249588774,highway,service,regular
249588774,service,driveway,regular
249588775,highway,service,regular
249588775,service,parking_aisle,regular
249588776,building,apartments,regular
249588777,building,apartments,regular
249588778,building,apartments,regular
249588779,building,apartments,regular
249588780,building,apartments,regular
250079158,highway,service,regular
250079158,oneway,yes,regular
250079158,service,parking_aisle,regular
250079159,highway,service,regular
250079159,service,parking_aisle,regular
250079160,highway,service,regular
